title,company,location,country,country_code,salary_min,salary_max,description,created,contract_type,search_term,url,skills_mentioned,is_remote,salary_avg,posted_date,posted_month
Lead Business Intelligence Analyst,Langham Recruitment,"Warrington, Cheshire",United Kingdom,gb,50000.0,60000.0,"Lead BI Analyst | PLC | Warrington – Hybrid Working | £60,000  Bonus  Car Allowance We’re on the lookout for a Lead Business Intelligence Analyst to join a well-established PLC as they continue to invest in their data and analytics capability. As the Lead BI Analyst, you’ll take ownership of the reporting and data insight function, lead a small team of BI Analysts, and play a key role in shaping the organisation’s BI strategy - combining hands-on Power BI development with leadership responsibil…",2026-03-02 19:27:09+00:00,,business intelligence analyst,https://www.adzuna.co.uk/jobs/land/ad/5651547667?se=QklkAcYj8RGVj-2YsGBnNA&utm_medium=api&utm_source=224a9253&v=EC4AB8AF208EC4F7A3EE515AB0E95DCC2652AE23,power bi,1,55000.0,2026-03-02,Mar 2026
Lead Business Intelligence Analyst,Langham Recruitment,"Birmingham, West Midlands",United Kingdom,gb,50000.0,60000.0,"Lead BI Analyst | PLC | Birmingham – Hybrid Working | £60,000  Bonus  Car Allowance We’re on the lookout for a Lead Business Intelligence Analyst to join a well-established PLC as they continue to invest in their data and analytics capability. As the Lead BI Analyst, you’ll take ownership of the reporting and data insight function, lead a small team of BI Analysts, and play a key role in shaping the organisation’s BI strategy - combining hands-on Power BI development with leadership responsibil…",2026-03-02 19:27:01+00:00,,business intelligence analyst,https://www.adzuna.co.uk/jobs/land/ad/5651547623?se=QklkAcYj8RGVj-2YsGBnNA&utm_medium=api&utm_source=224a9253&v=B4DF50B4F2926317B668D1C143CEA4A85A664E89,power bi,1,55000.0,2026-03-02,Mar 2026
Sr. Business Intelligence Analyst,The Pokémon Company International,"London, UK",United Kingdom,gb,68062.0,90559.0,"Get to know The Pokémon Company International The Pokémon Company International manages the Pokémon property outside of Asia and is responsible for brand management, licensing and marketing, the Pokémon Trading Card Game, the animated TV series, home entertainment, and the official Pokémon website. Pokémon was launched in Japan in 1996 and today is one of the most popular children’s entertainment properties in the world. Learn more online at corporate.pokemon.com and pokemon.com . Get to know t…",2025-12-14 12:49:28+00:00,,business intelligence analyst,https://www.adzuna.co.uk/jobs/details/5542084616?utm_medium=api&utm_source=224a9253,,0,79310.0,2025-12-14,Dec 2025
Business Intelligence Analyst (Finance),Zertus UK & Ireland,"Heckington, Sleaford",United Kingdom,gb,36103.27,36103.27,"Finance Business Intelligence Analyst Zertus UK & Ireland – Hybrid, based at Heckington or close to any other Zertus UK&I site - Fakenham, Bromborough, Sherburn Key Benefits: Competitive salary; 10% of salary annual bonus opportunity; £6,600 annual car allowance; Hybrid working Closing Date: 27/03/2026 At Zertus UK&I, we’re transforming the way we use data, moving from disconnected, manual spreadsheets to a unified, automated and insight‑driven reporting approach. To support that change, we’re …",2026-03-17 14:26:18+00:00,permanent,business intelligence analyst,https://www.adzuna.co.uk/jobs/details/5669616182?utm_medium=api&utm_source=224a9253,,1,36103.0,2026-03-17,Mar 2026
Business Intelligence Analyst (Finance),Zertus UK & Ireland,"Little Fenton, Sherburn In Elmet",United Kingdom,gb,34307.82,34307.82,"Finance Business Intelligence Analyst Zertus UK & Ireland – Hybrid, based at Sherburn or close to any other Zertus UK&I site - Heckington, Fakenham, Bromborough Key Benefits: Competitive salary; 10% of salary annual bonus opportunity; £6,600 annual car allowance; Hybrid working Closing Date: 27/03/2026 At Zertus UK&I, we’re transforming the way we use data, moving from disconnected, manual spreadsheets to a unified, automated and insight‑driven reporting approach. To support that change, we’re …",2026-03-17 14:26:18+00:00,permanent,business intelligence analyst,https://www.adzuna.co.uk/jobs/details/5669616180?utm_medium=api&utm_source=224a9253,,1,34308.0,2026-03-17,Mar 2026
Business Intelligence Analyst (Finance),Zertus UK & Ireland,"Pudding Norton, Fakenham",United Kingdom,gb,34318.16,34318.16,"Finance Business Intelligence Analyst Zertus UK & Ireland – Hybrid, based at Fakenham or close to any other Zertus UK&I site - Heckington, Sherburn, Bromborough Key Benefits: Competitive salary; 10% of salary annual bonus opportunity; £6,600 annual car allowance; Hybrid working Closing Date: 27/03/2026 At Zertus UK&I, we’re transforming the way we use data, moving from disconnected, manual spreadsheets to a unified, automated and insight‑driven reporting approach. To support that change, we’re …",2026-03-17 14:26:20+00:00,permanent,business intelligence analyst,https://www.adzuna.co.uk/jobs/details/5669616194?utm_medium=api&utm_source=224a9253,,1,34318.0,2026-03-17,Mar 2026
Senior Business Intelligence Analyst,Paragon Bank Group,"Bentley Heath, Solihull",United Kingdom,gb,49394.12,49394.12,"Let’s grow together! A Platinum Investors in People employer and an award-winning UK bank, focused on growth. Our customers include savers and businesses across the UK and, working together, we use our specialist expertise to help them achieve their ambitions and build a sustainable future. If you’re an experienced Senior Business Intelligence Analyst looking for an opportunity to grow in a friendly environment, we’re looking for you! We’re flexible, inclusive, committed to your wellbeing and p…",2026-03-19 10:17:17+00:00,,business intelligence analyst,https://www.adzuna.co.uk/jobs/details/5671802411?utm_medium=api&utm_source=224a9253,,0,49394.0,2026-03-19,Mar 2026
Business Intelligence Analyst - Eastleigh,Emcor Uk,"Chandler's Ford, Eastleigh",United Kingdom,gb,40601.37,40601.37,"Location: Eastleigh Salary: Up to £45,000 per annum, Depending on Experience Working Hours: Monday to Friday, 9:00 to 17:00 Benefits: 25 days holidays  Bank holidays, Health Cash Plan, Discount Shopping, Gym, Days Out, Learning & Development opportunities, Paid Volunteering Days, plus many more. About EMCOR UK: At EMCOR UK, we revolutionise facilities management by combining our engineering heritage and innovation capability. We prioritise people in everything we do, collaborating closely with …",2026-02-28 13:12:27+00:00,,business intelligence analyst,https://www.adzuna.co.uk/jobs/details/5648686412?utm_medium=api&utm_source=224a9253,,0,40601.0,2026-02-28,Feb 2026
Marketing Analytics & Business Intelligence Analyst,Peak 21,"London, UK",United Kingdom,gb,55676.68,55676.68,"About Peak21 Peak21 specializes in acquiring and scaling consumer brands across the United States, Europe, and Asia. Our portfolio exceeds $200M in annual revenue, fully bootstrapped and profitable. We combine rigorous data analytics, world-class marketing execution, and an operator mindset to accelerate the growth of beloved D2C brands. You would be joining one of our highest-growth portfolio companies. Why this role is unique This role sits at the intersection of analytics, marketing strategy…",2026-03-13 16:01:33+00:00,,business intelligence analyst,https://www.adzuna.co.uk/jobs/details/5663621960?utm_medium=api&utm_source=224a9253,,0,55677.0,2026-03-13,Mar 2026
Business Intelligence Business Analyst,Nomad Foods Europe / Birds Eye,"Horsell, Woking",United Kingdom,gb,48077.66,48077.66,"It is an exciting time to join Nomad Foods. Due to the high growth of the business, Nomad Foods has a desire to become more data driven. Reporting into the Head of Reporting & Data Engineering, you will be working in a team responsible for ensuring that across Nomad Foods the right reporting is in place using the right technology including SAP Analytics Cloud and BW4HANA with the right data definitions captured, maintained, and published. The Reporting & Data Engineering Team will work with the…",2026-02-27 14:49:49+00:00,,business intelligence analyst,https://www.adzuna.co.uk/jobs/details/5647303996?utm_medium=api&utm_source=224a9253,,0,48078.0,2026-02-27,Feb 2026
Senior Business Intelligence Analyst / Data Manager,IT Talent Solutions,"Crownhill, Milton Keynes",United Kingdom,gb,55000.0,72000.0,"Senior Business Intelligence Analyst / Data Manager Excellent opportunity within a progressive company for a Senior Analyst. * Gather and analyse business requirements for reporting and data insight needs, ensuring solutions add real value. * Provide support for users of BI tools, answering queries and resolving issues. * Ensure effective integration of data across systems, working with subject matter experts. * Maintain clear documentation for BI solutions and processes. * Contribute to the ma…",2026-02-23 16:48:50+00:00,,business intelligence analyst,https://www.adzuna.co.uk/jobs/land/ad/5642559084?se=QklkAcYj8RGVj-2YsGBnNA&utm_medium=api&utm_source=224a9253&v=B7B93C49556BFAD154573E1A7357907B06AD6A71,excel,0,63500.0,2026-02-23,Feb 2026
Business Intelligence Analyst (Forecasting/Planning Analytics),Michael Page,"Chasetown, Burntwood",United Kingdom,gb,35000.0,40000.0,"Leading UK B2C Logistics & Supply Chain organisation require a Business Intelligence Analyst to join their expanding Operations Forecasting & Planning team. You will have responsibility for sourcing, analysing and modelling the Data to create advanced forecasting capabilities across operational demand workloads and national customer support operations. Client Details Leading UK B2C Logistics & Supply Chain organisation Description Key Responsibilities: Forecast modelling on a weekly, daily and …",2026-03-16 13:44:53+00:00,,business intelligence analyst,https://www.adzuna.co.uk/jobs/land/ad/5668632201?se=QklkAcYj8RGVj-2YsGBnNA&utm_medium=api&utm_source=224a9253&v=2174A7F96731ED230A7DE48A6A213B5BF17A40F2,,0,37500.0,2026-03-16,Mar 2026
"Business Intelligence Analyst (AI, Cloud, Connectivity Ecosystem)",Digital Realty Global,"Liverpool Street, Central London",United Kingdom,gb,84833.84,84833.84,"Description Your role This role is for an analytics professional who can operate with a level of autonomy to identify, access, and interrogate data sources that others might overlook. You will be responsible for proactively discovering correlations, patterns, and strategic insights that inform executive decision-making across our global operations. Rather than simply responding to data requests, you will anticipate business needs, design your own analytical frameworks, and drive data-driven nar…",2026-02-25 15:11:18+00:00,,business intelligence analyst,https://www.adzuna.co.uk/jobs/details/5644870072?utm_medium=api&utm_source=224a9253,,0,84834.0,2026-02-25,Feb 2026
Senior Business Intelligence (BI) Analyst,Morson Edge,"Bridgwater, Somerset",United Kingdom,gb,96200.0,96200.0,"Senior Business Intelligence (BI) Analyst - £370 per day - Inside IR35 - Remote with occassional attendance to a site in Bridgwater, Sommerset - Contract until end of 2026. Our client, one of the biggest producers of ZERO CARON energy, is seeking an experienced Senior Business Intelligence Analyst to lead the design, development and delivery of high-quality reporting and data insight solutions within a complex, regulated project environment. This role sits at the heart of their Quality / PMO fu…",2026-02-13 22:02:31+00:00,contract,business intelligence analyst,https://www.adzuna.co.uk/jobs/details/5628609210?utm_medium=api&utm_source=224a9253,,1,96200.0,2026-02-13,Feb 2026
